parent_label,label,video_path,include_50
Means_of_Transportation,12. Truck,Means_of_Transportation/12. Truck/MVI_4179.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_4106.MOV,False
Home,40. Paint,Home/40. Paint/MVI_4415.MOV,False
People,83. Crowd,People/83. Crowd/MVI_5308.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_9139.MP4,False
Means_of_Transportation,13. Bicycle,Means_of_Transportation/13. Bicycle/MVI_3245.MOV,False
Adjectives,1. loud,Adjectives/1. loud/MVI_5178.MOV,False
Colours,53. Orange,Colours/53. Orange/MVI_4037.MOV,False
Adjectives,1. loud,Adjectives/1. loud/MVI_9291.MOV,False
Colours,50. Yellow,Colours/50. Yellow/MVI_5046.MOV,False
People,74. Queen,People/74. Queen/MVI_5273.MOV,False
Home,46. Box,Home/46. Box/MVI_4944.MOV,False
Clothes,46. Clothing,Clothes/46. Clothing/MVI_3718.MOV,False
Pronouns,40. I,Pronouns/40. I/MVI_9995.MOV,False
Adjectives,12. poor,Adjectives/12. poor/MVI_9739.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_3136.MOV,False
Places,24. School,Places/24. School/MVI_3459.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_5208.MOV,False
Adjectives,79. short,Adjectives/79. short/MVI_9302.MOV,False
Places,18. City,Places/18. City/MVI_3590.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_9999.MOV,False
Animals,1. Dog,Animals/1. Dog/MVI_3028.MOV,False
People,73. King,People/73. King/MVI_4968.MOV,False
Adjectives,97. dry,Adjectives/97. dry/MVI_9440.MOV,False
Jobs,94. Artist,Jobs/94. Artist/MVI_5355.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_3065.MOV,False
Home,45. Bag,Home/45. Bag/MVI_4436.MOV,False
Clothes,44. Shoes,Clothes/44. Shoes/MVI_8608.MP4,False
Jobs,92. Police,Jobs/92. Police/MVI_5349.MOV,False
Adjectives,80. tall,Adjectives/80. tall/MVI_5276.MOV,False
Seasons,Ex. Monsoon,Seasons/Ex. Monsoon/MVI_4674.MOV,False
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3147.MOV,False
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0063.MOV,False
Adjectives,1. loud,Adjectives/1. loud/MVI_9535.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4202.MOV,False
Jobs,94. Artist,Jobs/94. Artist/MVI_4780.MOV,False
Days_and_Time,76. Week,Days_and_Time/76. Week/MVI_5485.MOV,False
People,78. Girl,People/78. Girl/MVI_4984.MOV,False
Society,7. Team,Society/7. Team/MVI_8947.MP4,False
Animals,7. Horse,Animals/7. Horse/MVI_3079.MOV,False
Home,30. Bedroom,Home/30. Bedroom/MVI_9019.MP4,False
Home,31. Kitchen,Home/31. Kitchen/MVI_8781.MP4,False
People,71. Husband,People/71. Husband/MVI_4090.MOV,False
Greetings,49. How are you,Greetings/49. How are you/MVI_0092.MOV,False
People,69. Grandfather,People/69. Grandfather/MVI_5106.MOV,False
Greetings,53. Good evening,Greetings/53. Good evening/MVI_0054.MOV,False
Places,22. Restaurant,Places/22. Restaurant/MVI_3283.MOV,False
Greetings,49. How are you,Greetings/49. How are you/MVI_0042.MOV,False
Places,26. University,Places/26. University/MVI_3464.MOV,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_5175.MOV,False
Adjectives,20. female,Adjectives/20. female/MVI_9642.MOV,False
Home,41. Letter,Home/41. Letter/MVI_8825.MP4,False
Adjectives,16. cheap,Adjectives/16. cheap/MVI_9618.MOV,False
Colours,48. Green,Colours/48. Green/MVI_4902.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3475.MOV,False
Jobs,93. Soldier,Jobs/93. Soldier/MVI_5351.MOV,False
Colours,55. White,Colours/55. White/MVI_5061.MOV,False
People,65. Woman,People/65. Woman/MVI_5242.MOV,False
Pronouns,44. it,Pronouns/44. it/MVI_0077.MOV,False
Society,3. Medicine,Society/3. Medicine/MVI_8668.MP4,False
People,69. Grandfather,People/69. Grandfather/MVI_4086.MOV,False
Pronouns,47. they,Pronouns/47. they/MVI_0028.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_5445.MOV,False
Colours,55. White,Colours/55. White/MVI_5063.MOV,False
People,58. Son,People/58. Son/MVI_4219.MOV,False
Adjectives,79. short,Adjectives/79. short/MVI_9301.MOV,False
Adjectives,31. strong,Adjectives/31. strong/MVI_9691.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_3706.MOV,False
Home,43. Lock,Home/43. Lock/MVI_9061.MP4,False
Days_and_Time,79. Hour,Days_and_Time/79. Hour/MVI_9180.MP4,False
Days_and_Time,84. Evening,Days_and_Time/84. Evening/MVI_5071.MOV,False
Animals,7. Horse,Animals/7. Horse/MVI_4164.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_9974.MOV,False
Society,10. Energy,Society/10. Energy/MVI_4829.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_9227.MOV,False
Adjectives,21. tight,Adjectives/21. tight/MVI_9646.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_5131.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_0010.MOV,False
People,75. President,People/75. President/MVI_8642.MP4,False
Adjectives,93. young,Adjectives/93. young/MVI_9429.MOV,False
Society,5. Bill,Society/5. Bill/MVI_4270.MOV,False
Places,21. Train Station,Places/21. Train Station/MVI_3603.MOV,False
Society,19. Ball,Society/19. Ball/MVI_8731.MP4,False
Clothes,37. Hat,Clothes/37. Hat/MVI_5155.MOV,False
Adjectives,86. fast,Adjectives/86. fast/MVI_5215.MOV,False
Days_and_Time,85. Night,Days_and_Time/85. Night/MVI_4665.MOV,False
Jobs,85. Student,Jobs/85. Student/MVI_4749.MOV,False
Days_and_Time,83. Afternoon,Days_and_Time/83. Afternoon/MVI_5063.MOV,False
Greetings,54. Good night,Greetings/54. Good night/MVI_0059.MOV,False
Colours,49. Blue,Colours/49. Blue/MVI_4903.MOV,False
Home,26. Bed,Home/26. Bed/MVI_9007.MP4,False
Home,45. Bag,Home/45. Bag/MVI_4941.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3656.MOV,False
Seasons,62. Spring,Seasons/62. Spring/MVI_9126.MP4,False
Jobs,94. Artist,Jobs/94. Artist/MVI_4501.MOV,False
Animals,1. Dog,Animals/1. Dog/MVI_2980.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_9350.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_3838.MOV,False
Days_and_Time,69. Wednesday,Days_and_Time/69. Wednesday/MVI_5017.MOV,False
Adjectives,26. hard,Adjectives/26. hard/MVI_9666.MOV,False
People,69. Grandfather,People/69. Grandfather/MVI_5256.MOV,False
Places,19. House,Places/19. House/MVI_3596.MOV,False
Places,24. School,Places/24. School/MVI_3293.MOV,False
Adjectives,8. Blind,Adjectives/8. Blind/MVI_9854.MOV,False
Jobs,98. Actor,Jobs/98. Actor/MVI_5374.MOV,False
People,65. Woman,People/65. Woman/MVI_5094.MOV,False
Places,25. Office,Places/25. Office/MVI_3677.MOV,False
Home,46. Box,Home/46. Box/MVI_9078.MP4,False
People,64. Man,People/64. Man/MVI_3773.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_9966.MOV,False
Adjectives,1. loud,Adjectives/1. loud/MVI_5259.MOV,False
Adjectives,78. long,Adjectives/78. long/MVI_9378.MOV,False
People,66. Brother,People/66. Brother/MVI_3779.MOV,False
Society,17. Sport,Society/17. Sport/MVI_8725.MP4,False
People,58. Son,People/58. Son/MVI_3900.MOV,False
Places,22. Restaurant,Places/22. Restaurant/MVI_3361.MOV,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_9367.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_2983.MOV,False
Home,24. Table,Home/24. Table/MVI_4870.MOV,False
Home,49. Ring,Home/49. Ring/MVI_4449.MOV,False
Adjectives,21. tight,Adjectives/21. tight/MVI_9647.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_0096.MOV,False
Animals,4. Bird,Animals/4. Bird/MVI_3012.MOV,False
People,58. Son,People/58. Son/MVI_5219.MOV,False
Home,43. Lock,Home/43. Lock/MVI_4936.MOV,False
Electronics,51. Clock,Electronics/51. Clock/MVI_9092.MP4,False
Adjectives,20. female,Adjectives/20. female/MVI_9645.MOV,False
Society,7. Team,Society/7. Team/MVI_4818.MOV,False
Jobs,97. Reporter,Jobs/97. Reporter/MVI_5368.MOV,False
Adjectives,19. male,Adjectives/19. male/MVI_9764.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3355.MOV,False
Jobs,87. Doctor,Jobs/87. Doctor/MVI_4757.MOV,False
Greetings,52. Good afternoon,Greetings/52. Good afternoon/MVI_9975.MOV,False
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9294.MOV,False
Colours,57. Colour,Colours/57. Colour/MVI_4049.MOV,False
Adjectives,28. shallow,Adjectives/28. shallow/MVI_9803.MOV,False
People,71. Husband,People/71. Husband/MVI_5113.MOV,False
Days_and_Time,82. Morning,Days_and_Time/82. Morning/MVI_5510.MOV,False
Society,16. Gun,Society/16. Gun/MVI_8721.MP4,False
Means_of_Transportation,10. Plane,Means_of_Transportation/10. Plane/MVI_3172.MOV,False
Places,24. School,Places/24. School/MVI_3538.MOV,False
Jobs,90. Secretary,Jobs/90. Secretary/MVI_8886.MP4,False
Jobs,86. Lawyer,Jobs/86. Lawyer/MVI_4753.MOV,False
Adjectives,82. narrow,Adjectives/82. narrow/MVI_5280.MOV,False
Home,46. Box,Home/46. Box/MVI_4945.MOV,False
Society,13. Attack,Society/13. Attack/MVI_4838.MOV,False
Society,7. Team,Society/7. Team/MVI_8684.MP4,False
People,73. King,People/73. King/MVI_3951.MOV,False
People,79. Child,People/79. Child/MVI_5138.MOV,False
Pronouns,40. I,Pronouns/40. I/MVI_9880.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3600.MOV,False
Adjectives,34. alive,Adjectives/34. alive/MVI_9828.MOV,False
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9991.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_9389.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_9998.MOV,False
Adjectives,83. big large,Adjectives/83. big large/MVI_5283.MOV,False
Days_and_Time,72. Saturday,Days_and_Time/72. Saturday/MVI_4611.MOV,False
People,64. Man,People/64. Man/MVI_3922.MOV,False
Home,39. Key,Home/39. Key/MVI_9049.MP4,False
Home,32. Bathroom,Home/32. Bathroom/MVI_8783.MP4,False
Clothes,38. Dress,Clothes/38. Dress/MVI_3987.MOV,False
Society,11. War,Society/11. War/MVI_8699.MP4,False
Adjectives,9. Nice,Adjectives/9. Nice/MVI_9590.MOV,False
People,63. Baby,People/63. Baby/MVI_3919.MOV,False
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_0084.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_9319.MOV,False
People,72. Wife,People/72. Wife/MVI_4095.MOV,False
People,74. Queen,People/74. Queen/MVI_5272.MOV,False
Clothes,37. Hat,Clothes/37. Hat/MVI_5007.MOV,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5047.MOV,False
Society,1. Religion,Society/1. Religion/MVI_4253.MOV,False
People,70. Grandmother,People/70. Grandmother/MVI_5257.MOV,False
Adjectives,36. light,Adjectives/36. light/MVI_9711.MOV,False
People,80. Adult,People/80. Adult/MVI_5298.MOV,False
People,59. Daughter,People/59. Daughter/MVI_8624.MP4,False
Home,43. Lock,Home/43. Lock/MVI_9062.MP4,False
Days_and_Time,75. Yesterday,Days_and_Time/75. Yesterday/MVI_9167.MP4,False
Pronouns,47. they,Pronouns/47. they/MVI_0085.MOV,False
Greetings,52. Good afternoon,Greetings/52. Good afternoon/MVI_0047.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_3989.MOV,False
Adjectives,16. cheap,Adjectives/16. cheap/MVI_9619.MOV,False
Clothes,41. Shirt,Clothes/41. Shirt/MVI_4001.MOV,False
Places,33. India,Places/33. India/MVI_3327.MOV,False
Society,13. Attack,Society/13. Attack/MVI_4837.MOV,False
Home,44. Telephone,Home/44. Telephone/MVI_4939.MOV,False
Adjectives,16. cheap,Adjectives/16. cheap/MVI_9617.MOV,False
Places,24. School,Places/24. School/MVI_3456.MOV,False
Electronics,56. Laptop,Electronics/56. Laptop/MVI_5399.MOV,False
Days_and_Time,83. Afternoon,Days_and_Time/83. Afternoon/MVI_4658.MOV,False
Jobs,93. Soldier,Jobs/93. Soldier/MVI_5350.MOV,False
Days_and_Time,73. Today,Days_and_Time/73. Today/MVI_4617.MOV,False
Means_of_Transportation,13. Bicycle,Means_of_Transportation/13. Bicycle/MVI_3215.MOV,False
Places,29. Library,Places/29. Library/MVI_3389.MOV,False
Adjectives,11. rich,Adjectives/11. rich/MVI_9733.MOV,False
Days_and_Time,85. Night,Days_and_Time/85. Night/MVI_5521.MOV,False
Colours,52. Pink,Colours/52. Pink/MVI_3883.MOV,False
Society,22. Science,Society/22. Science/MVI_8993.MP4,False
People,80. Adult,People/80. Adult/MVI_4245.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_4980.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_4589.MOV,False
Jobs,92. Police,Jobs/92. Police/MVI_4774.MOV,False
Places,29. Library,Places/29. Library/MVI_3313.MOV,False
Clothes,39. Suit,Clothes/39. Suit/MVI_3990.MOV,False
Society,7. Team,Society/7. Team/MVI_4275.MOV,False
Home,40. Paint,Home/40. Paint/MVI_8821.MP4,False
Greetings,53. Good evening,Greetings/53. Good evening/MVI_9943.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_3839.MOV,False
People,61. Father,People/61. Father/MVI_3763.MOV,False
Home,29. Door,Home/29. Door/MVI_4885.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_9990.MOV,False
Electronics,52. Lamp,Electronics/52. Lamp/MVI_5386.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3331.MOV,False
People,63. Baby,People/63. Baby/MVI_5234.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_9402.MOV,False
Places,27. Park,Places/27. Park/MVI_3551.MOV,False
Society,1. Religion,Society/1. Religion/MVI_8927.MP4,False
Means_of_Transportation,13. Bicycle,Means_of_Transportation/13. Bicycle/MVI_8587.MP4,False
Colours,48. Green,Colours/48. Green/MVI_3869.MOV,False
Home,37. Book,Home/37. Book/MVI_9043.MP4,False
People,67. Sister,People/67. Sister/MVI_5246.MOV,False
Jobs,86. Lawyer,Jobs/86. Lawyer/MVI_4467.MOV,False
Jobs,92. Police,Jobs/92. Police/MVI_4493.MOV,False
Places,32. Market,Places/32. Market/MVI_3647.MOV,False
Animals,3. Fish,Animals/3. Fish/MVI_2984.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_0028.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_9478.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_5444.MOV,False
Adjectives,97. dry,Adjectives/97. dry/MVI_9361.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3440.MOV,False
Adjectives,4. sad,Adjectives/4. sad/MVI_9568.MOV,False
Adjectives,39. famous,Adjectives/39. famous/MVI_9716.MOV,False
Home,36. Soap,Home/36. Soap/MVI_4398.MOV,False
People,58. Son,People/58. Son/MVI_3901.MOV,False
Home,50. Tool,Home/50. Tool/MVI_9088.MP4,False
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3133.MOV,False
Days_and_Time,69. Wednesday,Days_and_Time/69. Wednesday/MVI_5455.MOV,False
People,64. Man,People/64. Man/MVI_5090.MOV,False
Colours,56. Grey,Colours/56. Grey/MVI_3746.MOV,False
People,72. Wife,People/72. Wife/MVI_5264.MOV,False
Home,30. Bedroom,Home/30. Bedroom/MVI_4888.MOV,False
Means_of_Transportation,10. Plane,Means_of_Transportation/10. Plane/MVI_3236.MOV,False
People,64. Man,People/64. Man/MVI_3772.MOV,False
Days_and_Time,80. Minute,Days_and_Time/80. Minute/MVI_5502.MOV,False
Society,7. Team,Society/7. Team/MVI_8681.MP4,False
People,75. President,People/75. President/MVI_4240.MOV,False
Colours,56. Grey,Colours/56. Grey/MVI_3896.MOV,False
Adjectives,95. bad,Adjectives/95. bad/MVI_5321.MOV,False
Greetings,49. How are you,Greetings/49. How are you/MVI_0034.MOV,False
Clothes,45. Pocket,Clothes/45. Pocket/MVI_5178.MOV,False
Home,35. Photograph,Home/35. Photograph/MVI_4394.MOV,False
Days_and_Time,73. Today,Days_and_Time/73. Today/MVI_5033.MOV,False
Home,24. Table,Home/24. Table/MVI_9001.MP4,False
Days_and_Time,71. Friday,Days_and_Time/71. Friday/MVI_4608.MOV,False
Adjectives,78. long,Adjectives/78. long/MVI_5107.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_0095.MOV,False
Days_and_Time,73. Today,Days_and_Time/73. Today/MVI_5032.MOV,False
Jobs,96. Manager,Jobs/96. Manager/MVI_4787.MOV,False
Colours,47. Red,Colours/47. Red/MVI_3867.MOV,False
People,77. Boy,People/77. Boy/MVI_5133.MOV,False
Adjectives,32. weak,Adjectives/32. weak/MVI_9696.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_9400.MOV,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4637.MOV,False
Adjectives,17. flat,Adjectives/17. flat/MVI_9624.MOV,False
Places,32. Market,Places/32. Market/MVI_3407.MOV,False
Home,27. Dream,Home/27. Dream/MVI_4361.MOV,False
People,68. Family,People/68. Family/MVI_5250.MOV,False
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5448.MOV,False
Home,25. Chair,Home/25. Chair/MVI_8754.MP4,False
Clothes,39. Suit,Clothes/39. Suit/MVI_3697.MOV,False
Home,40. Paint,Home/40. Paint/MVI_8819.MP4,False
Places,30. Hospital,Places/30. Hospital/MVI_3400.MOV,False
Society,23. God,Society/23. God/MVI_8748.MP4,False
Home,33. Pencil,Home/33. Pencil/MVI_8788.MP4,False
Electronics,59. Television,Electronics/59. Television/MVI_4559.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_0081.MOV,False
People,60. Mother,People/60. Mother/MVI_3761.MOV,False
People,75. President,People/75. President/MVI_4977.MOV,False
Adjectives,91. new,Adjectives/91. new/MVI_9423.MOV,False
Places,25. Office,Places/25. Office/MVI_3542.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_5057.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_5130.MOV,False
Home,36. Soap,Home/36. Soap/MVI_4914.MOV,False
Greetings,55. Thank you,Greetings/55. Thank you/MVI_9949.MOV,False
Animals,4. Bird,Animals/4. Bird/MVI_3011.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_9242.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3354.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_3852.MOV,False
Adjectives,29. clean,Adjectives/29. clean/MVI_9679.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_5009.MOV,False
People,71. Husband,People/71. Husband/MVI_3796.MOV,False
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_4193.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_9989.MOV,False
Adjectives,95. bad,Adjectives/95. bad/MVI_9354.MOV,False
Clothes,41. Shirt,Clothes/41. Shirt/MVI_5167.MOV,False
People,64. Man,People/64. Man/MVI_4069.MOV,False
Colours,55. White,Colours/55. White/MVI_4044.MOV,False
Places,33. India,Places/33. India/MVI_3653.MOV,False
Home,39. Key,Home/39. Key/MVI_4411.MOV,False
Home,34. Pen,Home/34. Pen/MVI_8794.MP4,False
Greetings,50. Alright,Greetings/50. Alright/MVI_9926.MOV,False
Adjectives,88. cold,Adjectives/88. cold/MVI_5221.MOV,False
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3210.MOV,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_9532.MOV,False
Places,18. City,Places/18. City/MVI_3430.MOV,False
Animals,5. Cow,Animals/5. Cow/MVI_3046.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3414.MOV,False
Adjectives,89. warm,Adjectives/89. warm/MVI_5224.MOV,False
Adjectives,17. flat,Adjectives/17. flat/MVI_9757.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_9480.MOV,False
Clothes,41. Shirt,Clothes/41. Shirt/MVI_5019.MOV,False
Places,31. Temple,Clothes/41. Shirt/MVI_5019.MOV,False
Places,35. Bank,Clothes/41. Shirt/MVI_5019.MOV,False
Jobs,92. Police,Jobs/92. Police/MVI_8891.MP4,False
Places,26. University,Places/26. University/MVI_3375.MOV,False
Adjectives,83. big large,Adjectives/83. big large/MVI_5204.MOV,False
Adjectives,26. hard,Adjectives/26. hard/MVI_9793.MOV,False
Home,37. Book,Home/37. Book/MVI_4915.MOV,False
Places,36. Location,Home/37. Book/MVI_4915.MOV,False
Adjectives,80. tall,Adjectives/80. tall/MVI_9307.MOV,False
Adjectives,20. female,Adjectives/20. female/MVI_9770.MOV,False
People,58. Son,People/58. Son/MVI_4053.MOV,False
Places,36. Location,Places/36. Location/MVI_3673.MOV,False
Home,24. Table,Home/24. Table/MVI_4869.MOV,False
Days_and_Time,68. Tuesday,Days_and_Time/68. Tuesday/MVI_5452.MOV,False
Places,19. House,Places/19. House/MVI_3436.MOV,False
Adjectives,16. cheap,Adjectives/16. cheap/MVI_9752.MOV,False
Colours,50. Yellow,Colours/50. Yellow/MVI_5047.MOV,False
Home,48. Card,Home/48. Card/MVI_8851.MP4,False
People,74. Queen,People/74. Queen/MVI_3805.MOV,False
Adjectives,35. heavy,Adjectives/35. heavy/MVI_9708.MOV,False
Adjectives,23. high,Adjectives/23. high/MVI_9654.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3384.MOV,False
Colours,49. Blue,Colours/49. Blue/MVI_3725.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_9901.MOV,False
Adjectives,86. fast,Adjectives/86. fast/MVI_5135.MOV,False
Greetings,48. Hello,Greetings/48. Hello/MVI_0090.MOV,False
Adjectives,24. low,Adjectives/24. low/MVI_9787.MOV,False
People,68. Family,People/68. Family/MVI_5251.MOV,False
Jobs,99. Job,Jobs/99. Job/MVI_5375.MOV,False
Animals,6. Mouse,Animals/6. Mouse/MVI_4161.MOV,False
Places,36. Location,Animals/6. Mouse/MVI_4161.MOV,False
Adjectives,88. cold,Adjectives/88. cold/MVI_5300.MOV,False
Means_of_Transportation,14. Bus,Means_of_Transportation/14. Bus/MVI_3128.MOV,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5494.MOV,False
Home,42. Paper,Home/42. Paper/MVI_9058.MP4,False
Electronics,59. Television,Electronics/59. Television/MVI_5412.MOV,False
Adjectives,98. sick,Adjectives/98. sick/MVI_5252.MOV,False
Society,15. Newspaper,Society/15. Newspaper/MVI_8717.MP4,False
Places,23. Court,Places/23. Court/MVI_3610.MOV,False
Seasons,63. Winter,Seasons/63. Winter/MVI_4573.MOV,False
Society,8. Race (ethnicity),Society/8. Race (ethnicity)/MVI_4821.MOV,False
Adjectives,28. shallow,Adjectives/28. shallow/MVI_9675.MOV,False
Colours,56. Grey,Colours/56. Grey/MVI_3895.MOV,False
Adjectives,79. short,Adjectives/79. short/MVI_9380.MOV,False
